year,player_id,last_name,first_name,bat,throw,team_id,main_position
2017,nuner001,Nunez,Renato,R,R,OAK,3B
2017,olsom001,Olson,Matt,L,R,OAK,OF
2017,phegj001,Phegley,Josh,R,R,OAK,C
2017,pindc001,Pinder,Chad,R,R,OAK,SS
2017,plout001,Plouffe,Trevor,R,R,OAK,3B
2017,poweb002,Powell,Boog,L,L,OAK,OF
2017,rosaa001,Rosales,Adam,R,R,OAK,1B
2017,semim001,Semien,Marcus,R,R,OAK,SS
2017,smitc002,Smith,Chris,R,R,OAK,P
2017,smitj004,Smith,Josh,R,R,OAK,P
2017,smolj002,Smolinski,Jake,R,R,OAK,OF
2017,treib001,Treinen,Blake,R,R,OAK,P
2017,triga001,Triggs,Andrew,R,R,OAK,P
2017,valdc003,Valdez,Cesar,R,R,OAK,P
2017,vogts001,Vogt,Stephen,L,R,OAK,C
2017,wahlb001,Wahl,Bobby,R,R,OAK,P
2017,wendj002,Wendle,Joey,L,R,OAK,2B
2018,andeb004,Anderson,Brett,L,L,OAK,P
2018,barrf001,Barreto,Franklin,R,R,OAK,SS
2018,bassc001,Bassitt,Chris,R,R,OAK,P
2018,blacp001,Blackburn,Paul,R,R,OAK,P
2018,bleij001,Bleich,Jeremy,L,L,OAK,P
2018,brooa001,Brooks,Aaron,R,R,OAK,P
2018,buchr001,Buchter,Ryan,L,L,OAK,P
2018,cahit001,Cahill,Trevor,R,R,OAK,P
2018,canhm001,Canha,Mark,R,R,OAK,1B
2018,chapm001,Chapman,Matt,R,R,OAK,3B
2018,could001,Coulombe,Daniel,L,L,OAK,P
2018,davik003,Davis,Khris,R,R,OAK,OF
2018,dullr001,Dull,Ryan,R,R,OAK,P
2018,famij001,Familia,Jeurys,R,R,OAK,P
2018,fierm001,Fiers,Michael,R,R,OAK,P
2018,fontw001,Font,Wilmer,R,R,OAK,P
2018,fowld002,Fowler,Dustin,L,L,OAK,OF
2018,garcj002,Casilla,Santiago,R,R,OAK,P
2018,gearc001,Gearrin,Cory,R,R,OAK,P
2018,gossd001,Gossett,Daniel,R,R,OAK,P
2018,gravk001,Graveman,Kendall,R,R,OAK,P
2018,hatcc002,Hatcher,Chris,B,R,OAK,P
2018,hendl001,Hendriks,Liam,R,R,OAK,P
2018,jacke001,Jackson,Edwin,R,R,OAK,P
2018,joycm001,Joyce,Matt,L,R,OAK,OF
2018,kells001,Kelley,Shawn,R,R,OAK,P
2018,kiekd001,Kiekhefer,Dean,L,L,OAK,P
2018,laurr001,Laureano,Ramon,R,R,OAK,OF
2018,lowrj001,Lowrie,Jed,B,R,OAK,3B
2018,lucaj001,Lucas,Josh,R,R,OAK,P
2018,lucrj001,Lucroy,Jonathan,R,R,OAK,C
2018,manas001,Manaea,Sean,R,L,OAK,P
2018,martn003,Martini,Nick,L,L,OAK,OF
2018,maxwb001,Maxwell,Bruce,L,R,OAK,C
2018,mengd001,Mengden,Daniel,R,R,OAK,P
2018,montf001,Montas,Frankie,R,R,OAK,P
2018,olsom001,Olson,Matt,L,R,OAK,OF
2018,pagae001,Pagan,Emilio,L,R,OAK,P
2018,petiy001,Petit,Yusmeiro,R,R,OAK,P
2018,phegj001,Phegley,Josh,R,R,OAK,C
2018,pindc001,Pinder,Chad,R,R,OAK,SS
2018,piscs001,Piscotty,Stephen,R,R,OAK,OF
2018,poweb002,Powell,Boog,L,L,OAK,OF
2018,ramic001,Ramirez,Carlos,R,R,OAK,P
2018,rodnf001,Rodney,Fernando,R,R,OAK,P
2018,semim001,Semien,Marcus,R,R,OAK,SS
2018,smolj002,Smolinski,Jake,R,R,OAK,OF
2018,taylb003,Taylor,Beau,L,R,OAK,C
2018,thomt002,Thompson,Trayce,R,R,OAK,OF
2018,treib001,Treinen,Blake,R,R,OAK,P
2018,triga001,Triggs,Andrew,R,R,OAK,P
2018,trivl001,Trivino,Lou,R,R,OAK,P
2018,wendj001,Wendelken,J.B.,R,R,OAK,P
2019,andeb004,Anderson,Brett,L,L,OAK,P
2019,andet003,Anderson,Tanner,R,R,OAK,P
2019,bailh001,Bailey,Homer,R,R,OAK,P
2019,barrf001,Barreto,Franklin,R,R,OAK,SS
2019,bassc001,Bassitt,Chris,R,R,OAK,P
2019,blacp001,Blackburn,Paul,R,R,OAK,P
2019,bolts001,Bolt,Skye,B,R,OAK,OF
2019,brooa001,Brooks,Aaron,R,R,OAK,P
2019,brows003,Brown,Seth,L,L,OAK,1B
2019,buchr001,Buchter,Ryan,L,L,OAK,P
2019,canhm001,Canha,Mark,R,R,OAK,OF
2019,chapm001,Chapman,Matt,R,R,OAK,3B
2019,davik003,Davis,Khris,R,R,OAK,OF
2019,diekj001,Diekman,Jake,L,L,OAK,P
2019,dullr001,Dull,Ryan,R,R,OAK,P
2019,estrm001,Estrada,Marco,R,R,OAK,P
2019,fierm001,Fiers,Mike,R,R,OAK,P
2019,garnd001,Garneau,Dustin,R,R,OAK,C
2019,grosr001,Grossman,Robbie,B,L,OAK,OF
2019,hendl001,Hendriks,Liam,R,R,OAK,P
2019,herrc001,Herrmann,Chris,L,R,OAK,C
2019,hundn001,Hundley,Nick,R,R,OAK,C
2019,josec001,Joseph,Corban,L,R,OAK,1B
2019,laurr001,Laureano,Ramon,R,R,OAK,OF
2019,luzaj001,Luzardo,Jesus,L,L,OAK,P
2019,manas001,Manaea,Sean,R,L,OAK,P
2019,martn003,Martini,Nick,L,L,OAK,OF
2019,mengd001,Mengden,Daniel,R,R,OAK,P
2019,montf001,Montas,Frankie,R,R,OAK,P
2019,morak001,Morales,Kendrys,B,R,OAK,DH
2019,murps001,Murphy,Sean,R,R,OAK,C
2019,neuss001,Neuse,Sheldon,R,R,OAK,3B
2019,olsom001,Olson,Matt,L,R,OAK,1B
2019,petiy001,Petit,Yusmeiro,R,R,OAK,P
2019,phegj001,Phegley,Josh,R,R,OAK,C
2019,pindc001,Pinder,Chad,R,R,OAK,2B
2019,piscs001,Piscotty,Stephen,R,R,OAK,OF
2019,profj001,Profar,Jurickson,B,R,OAK,2B
2019,puk-a001,Puk,A.J.,L,L,OAK,P
2019,roart001,Roark,Tanner,R,R,OAK,P
2019,rodnf001,Rodney,Fernando,R,R,OAK,P
2019,schlb001,Schlitter,Brian,R,R,OAK,P
2019,semim001,Semien,Marcus,R,R,OAK,SS
2019,sorij001,Soria,Joakim,R,R,OAK,P
2019,taylb003,Taylor,Beau,L,R,OAK,C
2019,treib001,Treinen,Blake,R,R,OAK,P
2019,trivl001,Trivino,Lou,R,R,OAK,P
2019,wangw001,Wang,Wei-Chung,L,L,OAK,P
2019,wendj001,Wendelken,J.B.,R,R,OAK,P
2010,baezd001,Baez,Danys,R,R,PHI,P
2010,basta001,Bastardo,Antonio,R,L,PHI,P
2010,blanj001,Blanton,Joe,R,R,PHI,P
2010,bocob001,Bocock,Brian,R,R,PHI,SS
2010,browd004,Brown,Domonic,L,L,PHI,OF
2010,carpa001,Carpenter,Andrew,R,R,PHI,P
2010,castj004,Castro,Juan,R,R,PHI,SS
2010,contj002,Contreras,Jose,R,R,PHI,P
2010,dobbg001,Dobbs,Greg,L,R,PHI,3B
2010,durbc001,Durbin,Chad,R,R,PHI,P
2010,figun001,Figueroa,Nelson,B,R,PHI,P
2010,franb001,Francisco,Ben,R,R,PHI,OF
2010,gloar001,Gload,Ross,L,L,PHI,1B
2010,hallr001,Halladay,Roy,R,R,PHI,P
2010,hamec001,Hamels,Cole,L,L,PHI,P
2010,happj001,Happ,J.A.,L,L,PHI,P
2010,hernd003,Herndon,David,R,R,PHI,P
2010,hoovp001,Hoover,Paul,R,R,PHI,C
2010,howar001,Howard,Ryan,L,L,PHI,1B
2010,ibanr001,Ibanez,Raul,L,R,PHI,OF
2010,kendk001,Kendrick,Kyle,R,R,PHI,P
2010,lidgb001,Lidge,Brad,R,R,PHI,P
2010,madsr001,Madson,Ryan,L,R,PHI,P
2010,maths001,Mathieson,Scott,R,R,PHI,P
2010,maybj001,Mayberry,John,R,R,PHI,OF
2010,moyej001,Moyer,Jamie,L,L,PHI,P
2010,oswar001,Oswalt,Roy,R,R,PHI,P
2010,polap001,Polanco,Placido,R,R,PHI,3B
2010,ransc001,Ransom,Cody,R,R,PHI,3B
2010,roben001,Robertson,Nate,R,L,PHI,P
2010,rollj001,Rollins,Jimmy,B,R,PHI,SS
2010,romej001,Romero,J.C.,B,L,PHI,P
2010,ruizc001,Ruiz,Carlos,R,R,PHI,C
2010,sardd001,Sardinha,Dane,R,R,PHI,C
2010,schnb001,Schneider,Brian,L,R,PHI,C
2010,sweem002,Sweeney,Mike,R,R,PHI,1B
2010,utlec001,Utley,Chase,L,R,PHI,2B
2010,valdw001,Valdez,Wilson,R,R,PHI,SS
2010,victs001,Victorino,Shane,B,R,PHI,OF
2010,wertj001,Werth,Jayson,R,R,PHI,OF
2010,worlv001,Worley,Vance,R,R,PHI,P
2010,zagum001,Zagurski,Mike,L,L,PHI,P
2011,baezd001,Baez,Danys,R,R,PHI,P
2011,basta001,Bastardo,Antonio,R,L,PHI,P
2011,blanj001,Blanton,Joe,R,R,PHI,P
2011,bowkj001,Bowker,John,L,L,PHI,1B
2011,browd004,Brown,Domonic,L,L,PHI,OF
2011,carpa001,Carpenter,Andrew,R,R,PHI,P
2011,contj002,Contreras,Jose,R,R,PHI,P
2011,defrj001,De Fratus,Justin,B,R,PHI,P
2011,franb001,Francisco,Ben,R,R,PHI,OF
2011,gloar001,Gload,Ross,L,L,PHI,1B
2011,hallr001,Halladay,Roy,R,R,PHI,P
2011,hamec001,Hamels,Cole,L,L,PHI,P
2011,hernd003,Herndon,David,R,R,PHI,P
2011,howar001,Howard,Ryan,L,L,PHI,1B
2011,ibanr001,Ibanez,Raul,L,R,PHI,OF
2011,kendk001,Kendrick,Kyle,R,R,PHI,P
2011,krate001,Kratz,Erik,R,R,PHI,C
2011,lee-c003,Lee,Cliff,L,L,PHI,P
2011,lidgb001,Lidge,Brad,R,R,PHI,P
2011,madsr001,Madson,Ryan,L,R,PHI,P
2011,martm003,Martinez,Michael,B,R,PHI,3B
2011,maths001,Mathieson,Scott,R,R,PHI,P
2011,maybj001,Mayberry,John,R,R,PHI,OF
2011,mossb001,Moss,Brandon,L,R,PHI,OF
2011,orr-p001,Orr,Pete,L,R,PHI,2B
2011,oswar001,Oswalt,Roy,R,R,PHI,P
2011,pench001,Pence,Hunter,R,R,PHI,OF
2011,perej001,Perez,Juan,R,L,PHI,P
2011,polap001,Polanco,Placido,R,R,PHI,3B
2011,rollj001,Rollins,Jimmy,B,R,PHI,SS
2011,romej001,Romero,J.C.,B,L,PHI,P
2011,ruizc001,Ruiz,Carlos,R,R,PHI,C
2011,sardd001,Sardinha,Dane,R,R,PHI,C
2011,savej001,Savery,Joe,L,L,PHI,P
2011,schnb001,Schneider,Brian,L,R,PHI,C
2011,schwm002,Schwimer,Michael,R,R,PHI,P
2011,stutm001,Stutes,Michael,R,R,PHI,P
2011,utlec001,Utley,Chase,L,R,PHI,2B
2011,valdw001,Valdez,Wilson,R,R,PHI,2B
2011,victs001,Victorino,Shane,B,R,PHI,OF
2011,worlv001,Worley,Vance,R,R,PHI,P
2011,zagum001,Zagurski,Mike,L,L,PHI,P
2012,aumop001,Aumont,Phillippe,L,R,PHI,P
2012,basta001,Bastardo,Antonio,R,L,PHI,P
2012,blanj001,Blanton,Joe,R,R,PHI,P
2012,browd004,Brown,Domonic,L,L,PHI,OF
2012,brumt001,Brummett,Tyson,R,R,PHI,P
2012,cloyt001,Cloyd,Tyler,R,R,PHI,P
2012,contj002,Contreras,Jose,R,R,PHI,P
2012,defrj001,De Fratus,Justin,B,R,PHI,P
2012,diekj001,Diekman,Jake,L,L,PHI,P
2012,fontm001,Fontenot,Mike,L,R,PHI,2B
2012,frank001,Frandsen,Kevin,R,R,PHI,3B
2012,galvf001,Galvis,Freddy,B,R,PHI,2B
2012,hallr001,Halladay,Roy,R,R,PHI,P
2012,hamec001,Hamels,Cole,L,L,PHI,P
2012,hernd003,Herndon,David,R,R,PHI,P
2012,horsj001,Horst,Jeremy,L,L,PHI,P
2012,howar001,Howard,Ryan,L,L,PHI,1B
2012,kendk001,Kendrick,Kyle,R,R,PHI,P
2012,krate001,Kratz,Erik,R,R,PHI,C
2012,lee-c003,Lee,Cliff,L,L,PHI,P
2012,lerus001,Lerud,Steven,L,R,PHI,C
2012,lindj004,Lindblom,Josh,R,R,PHI,P
2012,lunah001,Luna,Hector,R,R,PHI,1B
2012,martm003,Martinez,Michael,B,R,PHI,2B
2012,maybj001,Mayberry,John,R,R,PHI,OF
2012,nix-l001,Nix,Laynce,L,L,PHI,OF
2012,orr-p001,Orr,Pete,L,R,PHI,2B
2012,papej001,Papelbon,Jonathan,R,R,PHI,P
2012,pench001,Pence,Hunter,R,R,PHI,OF
2012,pierj002,Pierre,Juan,L,L,PHI,OF
2012,polap001,Polanco,Placido,R,R,PHI,3B
2012,pridj001,Pridie,Jason,L,R,PHI,OF
2012,qualc001,Qualls,Chad,R,R,PHI,P
2012,rollj001,Rollins,Jimmy,B,R,PHI,SS
2012,roseb003,Rosenberg,B.J.,R,R,PHI,P
2012,ruf-d001,Ruf,Darin,R,R,PHI,OF
2012,ruizc001,Ruiz,Carlos,R,R,PHI,C
2012,sancb001,Sanches,Brian,R,R,PHI,P
2012,savej001,Savery,Joe,L,L,PHI,P
2012,schin001,Schierholtz,Nate,L,R,PHI,OF
2012,schnb001,Schneider,Brian,L,R,PHI,C
2012,schwm002,Schwimer,Michael,R,R,PHI,P
2012,stutm001,Stutes,Michael,R,R,PHI,P
2012,thomj002,Thome,Jim,L,R,PHI,DH
2012,utlec001,Utley,Chase,L,R,PHI,2B
2012,valdr002,Valdes,Raul,L,L,PHI,P
2012,victs001,Victorino,Shane,B,R,PHI,OF
2012,wiggt001,Wigginton,Ty,R,R,PHI,1B
2012,worlv001,Worley,Vance,R,R,PHI,P
2013,adamm001,Adams,Mike,R,R,PHI,P
2013,aschc001,Asche,Cody,L,R,PHI,3B
2013,aumop001,Aumont,Phillippe,L,R,PHI,P
2013,basta001,Bastardo,Antonio,R,L,PHI,P
2013,bernr001,Bernadina,Roger,L,L,PHI,OF
2013,browd004,Brown,Domonic,L,L,PHI,OF
2013,carre001,Carrera,Ezequiel,L,L,PHI,OF
2013,cloyt001,Cloyd,Tyler,R,R,PHI,P
2013,defrj001,De Fratus,Justin,B,R,PHI,P
2013,diekj001,Diekman,Jake,L,L,PHI,P
2013,durbc001,Durbin,Chad,R,R,PHI,P
2013,frank001,Frandsen,Kevin,R,R,PHI,1B
2013,galvf001,Galvis,Freddy,B,R,PHI,2B
2013,garcl005,Garcia,Luis,R,R,PHI,P
2013,hallr001,Halladay,Roy,R,R,PHI,P
2013,hamec001,Hamels,Cole,L,L,PHI,P
2013,hernc005,Hernandez,Cesar,B,R,PHI,OF
2013,horsj001,Horst,Jeremy,L,L,PHI,P
2013,howar001,Howard,Ryan,L,L,PHI,1B
2013,jimec002,Jimenez,Cesar,L,L,PHI,P
2013,kendk001,Kendrick,Kyle,R,R,PHI,P
2013,krate001,Kratz,Erik,R,R,PHI,C
2013,lannj001,Lannan,John,L,L,PHI,P
2013,lee-c003,Lee,Cliff,L,L,PHI,P
2013,lerus001,Lerud,Steven,L,R,PHI,C
2013,marte002,Martin,Ethan,R,R,PHI,P
2013,martm003,Martinez,Michael,B,R,PHI,OF
2013,maybj001,Mayberry,John,R,R,PHI,OF
2013,mcdoj003,McDonald,John,R,R,PHI,3B
2013,minez001,Miner,Zach,R,R,PHI,P
2013,nix-l001,Nix,Laynce,L,L,PHI,OF
2013,orr-p001,Orr,Pete,L,R,PHI,3B
2013,papej001,Papelbon,Jonathan,R,R,PHI,P
2013,pettj001,Pettibone,Jonathan,L,R,PHI,P
2013,quinh001,Quintero,Humberto,R,R,PHI,C
2013,ramij002,Ramirez,J.C.,R,R,PHI,P
2013,reveb001,Revere,Ben,L,R,PHI,OF
2013,roblm001,Robles,Mauricio,L,L,PHI,P
2013,rollj001,Rollins,Jimmy,B,R,PHI,SS
2013,roseb003,Rosenberg,B.J.,R,R,PHI,P
2013,ruf-d001,Ruf,Darin,R,R,PHI,OF
2013,ruizc001,Ruiz,Carlos,R,R,PHI,C
2013,ruppc001,Rupp,Cameron,R,R,PHI,C
2013,savej001,Savery,Joe,L,L,PHI,P
2013,stutm001,Stutes,Michael,R,R,PHI,P
2013,susds001,Susdorf,Steve,L,L,PHI,OF
2013,utlec001,Utley,Chase,L,R,PHI,2B
2013,valdr002,Valdes,Raul,L,L,PHI,P
2013,wellc001,Wells,Casper,R,R,PHI,OF
2013,yound003,Young,Delmon,R,R,PHI,OF
2013,younm003,Young,Michael,R,R,PHI,3B
2014,adamm001,Adams,Mike,R,R,PHI,P
2014,altha001,Altherr,Aaron,R,R,PHI,OF
2014,aschc001,Asche,Cody,L,R,PHI,3B
2014,aumop001,Aumont,Phillippe,L,R,PHI,P
2014,basta001,Bastardo,Antonio,R,L,PHI,P
2014,blana001,Blanco,Andres,B,R,PHI,3B
2014,brigr001,Brignac,Reid,L,R,PHI,3B
2014,browd004,Brown,Domonic,L,L,PHI,OF
2014,buchd001,Buchanan,David,R,R,PHI,P
2014,burna001,Burnett,A.J.,R,R,PHI,P
2014,byrdm001,Byrd,Marlon,R,R,PHI,OF
2014,camps002,Camp,Shawn,R,R,PHI,P
2014,carmf001,Carmona,Fausto,R,R,PHI,P
2014,ceder002,Cedeno,Ronny,R,R,PHI,SS
2014,defrj001,De Fratus,Justin,B,R,PHI,P
2014,diekj001,Diekman,Jake,L,L,PHI,P
2014,franm004,Franco,Maikel,R,R,PHI,3B
2014,galvf001,Galvis,Freddy,B,R,PHI,SS
2014,garcl005,Garcia,Luis,R,R,PHI,P
2014,gilek001,Giles,Ken,R,R,PHI,P
2014,gonzm006,Gonzalez,Miguel,R,R,PHI,P
2014,gwynt002,Gwynn,Tony,L,R,PHI,OF
2014,hamec001,Hamels,Cole,L,L,PHI,P
2014,hernc005,Hernandez,Cesar,B,R,PHI,3B
2014,hillk002,Hill,Koyie,B,R,PHI,C
2014,hollm003,Hollands,Mario,L,L,PHI,P
2014,howar001,Howard,Ryan,L,L,PHI,1B
2014,jimec002,Jimenez,Cesar,L,L,PHI,P
2014,kendk001,Kendrick,Kyle,R,R,PHI,P
2014,lee-c003,Lee,Cliff,L,L,PHI,P
2014,lincb001,Lincoln,Brad,L,R,PHI,P
2014,mansj001,Manship,Jeff,R,R,PHI,P
2014,marte002,Martin,Ethan,R,R,PHI,P
2014,maybj001,Mayberry,John,R,R,PHI,OF
2014,nerih001,Neris,Hector,R,R,PHI,P
2014,nievw001,Nieves,Wil,R,R,PHI,C
2014,nix-j001,Nix,Jayson,R,R,PHI,3B
2014,osuls001,O'Sullivan,Sean,R,R,PHI,P
2014,papej001,Papelbon,Jonathan,R,R,PHI,P
2014,pettj001,Pettibone,Jonathan,L,R,PHI,P
2014,reveb001,Revere,Ben,L,R,PHI,OF
2014,rollj001,Rollins,Jimmy,B,R,PHI,SS
2014,roseb003,Rosenberg,B.J.,R,R,PHI,P
2014,ruf-d001,Ruf,Darin,R,R,PHI,1B
2014,ruizc001,Ruiz,Carlos,R,R,PHI,C
2014,ruppc001,Rupp,Cameron,R,R,PHI,C
2014,sizeg001,Sizemore,Grady,L,L,PHI,OF
2014,utlec001,Utley,Chase,L,R,PHI,2B
2014,willj003,Williams,Jerome,R,R,PHI,P
2015,altha001,Altherr,Aaron,R,R,PHI,OF
2015,araue001,Araujo,Elvis,L,L,PHI,P
2015,aschc001,Asche,Cody,L,R,PHI,OF
2015,ashea001,Asher,Alec,R,R,PHI,P
2015,aumop001,Aumont,Phillippe,L,R,PHI,P
2015,billc001,Billingsley,Chad,R,R,PHI,P
2015,blana001,Blanco,Andres,B,R,PHI,3B
2015,bogub001,Bogusevic,Brian,L,L,PHI,OF
2015,browd004,Brown,Domonic,L,L,PHI,OF
2015,buchd001,Buchanan,David,R,R,PHI,P
2015,corrk001,Correia,Kevin,R,R,PHI,P
2015,dankj002,Danks,Jordan,L,R,PHI,OF
2015,darnc001,d'Arnaud,Chase,R,R,PHI,SS
2015,defrj001,De Fratus,Justin,B,R,PHI,P
2015,diekj001,Diekman,Jake,L,L,PHI,P
2015,eickj001,Eickhoff,Jerad,R,R,PHI,P
2015,franj004,Francoeur,Jeff,R,R,PHI,OF
2015,franm004,Franco,Maikel,R,R,PHI,3B
2015,galvf001,Galvis,Freddy,B,R,PHI,SS
2015,garcl005,Garcia,Luis,R,R,PHI,P
2015,gilek001,Giles,Ken,R,R,PHI,P
2015,gomej002,Gomez,Jeanmar,R,R,PHI,P
2015,gonzs001,Gonzalez,Severino,R,R,PHI,P
2015,hamec001,Hamels,Cole,L,L,PHI,P
2015,haraa001,Harang,Aaron,R,R,PHI,P
2015,hernc005,Hernandez,Cesar,B,R,PHI,2B
2015,herro001,Herrera,Odubel,L,R,PHI,OF
2015,hinod001,Hinojosa,Dalier,R,R,PHI,P
2015,howar001,Howard,Ryan,L,L,PHI,1B
2015,jimec002,Jimenez,Cesar,L,L,PHI,P
2015,krate001,Kratz,Erik,R,R,PHI,C
2015,loewa001,Loewen,Adam,L,L,PHI,P
2015,mcgod001,McGowan,Dustin,R,R,PHI,P
2015,morga001,Morgan,Adam,L,L,PHI,P
2015,murrc002,Murray,Colton,R,R,PHI,P
2015,nerih001,Neris,Hector,R,R,PHI,P
2015,nolaa001,Nola,Aaron,R,R,PHI,P
2015,ogann001,Ogando,Nefi,R,R,PHI,P
2015,osuls001,O'Sullivan,Sean,R,R,PHI,P
2015,papej001,Papelbon,Jonathan,R,R,PHI,P
2015,reveb001,Revere,Ben,L,R,PHI,OF
2015,robek002,Roberts,Ken,L,L,PHI,P
2015,rosis001,Rosin,Seth,R,R,PHI,P
2015,ruf-d001,Ruf,Darin,R,R,PHI,1B
2015,ruizc001,Ruiz,Carlos,R,R,PHI,C
2015,ruppc001,Rupp,Cameron,R,R,PHI,C
2015,sizeg001,Sizemore,Grady,L,L,PHI,OF
2015,sweed001,Sweeney,Darnell,B,R,PHI,OF
2015,utlec001,Utley,Chase,L,R,PHI,2B
2015,willj003,Williams,Jerome,R,R,PHI,P
2016,alfaj002,Alfaro,Jorge,R,R,PHI,C
2016,altha001,Altherr,Aaron,R,R,PHI,OF
2016,araue001,Araujo,Elvis,L,L,PHI,P
2016,ashea001,Asher,Alec,R,R,PHI,P
2016,aschc001,Asche,Cody,L,R,PHI,OF
2016,baila001,Bailey,Andrew,R,R,PHI,P
2016,blana001,Blanco,Andres,B,R,PHI,3B
2016,bourp001,Bourjos,Peter,R,R,PHI,OF
2016,burre001,Burriss,Emmanuel,B,R,PHI,SS
2016,eickj001,Eickhoff,Jerad,R,R,PHI,P
2016,efliz001,Eflin,Zach,R,R,PHI,P
2016,ellia001,Ellis,A.J.,R,R,PHI,C
2016,featt001,Featherston,Taylor,R,R,PHI,3B
2016,franm004,Franco,Maikel,R,R,PHI,3B
2016,galvf001,Galvis,Freddy,B,R,PHI,SS
2016,garcl005,Garcia,Luis,R,R,PHI,P
2016,goedt001,Goeddel,Tyler,R,R,PHI,OF
2016,gomej002,Gomez,Jeanmar,R,R,PHI,P
2016,gonzs001,Gonzalez,Severino,R,R,PHI,P
2016,hellj001,Hellickson,Jeremy,R,R,PHI,P
2016,hernc005,Hernandez,Cesar,B,R,PHI,2B
2016,hernd002,Hernandez,David,R,R,PHI,P
2016,herro001,Herrera,Odubel,L,R,PHI,OF
2016,herrf001,Herrmann,Frank,L,R,PHI,P
2016,hinod001,Hinojosa,Dalier,R,R,PHI,P
2016,howar001,Howard,Ryan,L,L,PHI,1B
2016,huntc001,Hunter,Cedric,L,L,PHI,OF
2016,joset001,Joseph,Tommy,R,R,PHI,1B
2016,kleip001,Klein,Phil,R,R,PHI,P
2016,lougd001,Lough,David,L,L,PHI,OF
2016,marim001,Mariot,Michael,R,R,PHI,P
2016,morga001,Morgan,Adam,L,L,PHI,P
2016,mortc002,Morton,Charlie,R,R,PHI,P
2016,murrc002,Murray,Colton,R,R,PHI,P
2016,nerih001,Neris,Hector,R,R,PHI,P
2016,nolaa001,Nola,Aaron,R,R,PHI,P
2016,oberb001,Oberholtzer,Brett,L,L,PHI,P
2016,parej002,Paredes,Jimmy,B,R,PHI,3B
2016,quinr003,Quinn,Roman,B,R,PHI,OF
2016,ramoe002,Ramos,Edubray,R,R,PHI,P
2016,rodrj004,Rodriguez,Joely,L,L,PHI,P
2016,ruf-d001,Ruf,Darin,R,R,PHI,1B
2016,ruizc001,Ruiz,Carlos,R,R,PHI,C
2016,ruppc001,Rupp,Cameron,R,R,PHI,C
2016,russj003,Russell,James,L,L,PHI,P
2016,schup001,Schuster,Patrick,R,L,PHI,P
2016,stumd001,Stumpf,Daniel,L,L,PHI,P
2016,thomj007,Thompson,Jake,R,R,PHI,P
2016,velav001,Velasquez,Vincent,R,R,PHI,P
2017,alfaj002,Alfaro,Jorge,R,R,PHI,C
2017,altha001,Altherr,Aaron,R,R,PHI,OF
2017,alvah001,Alvarez,Henderson,R,R,PHI,P
2017,anded003,Anderson,Drew,R,R,PHI,P
2017,aranv001,Arano,Victor,R,R,PHI,P
2017,beatp001,Beato,Pedro,R,R,PHI,P
2017,benoj001,Benoit,Joaquin,R,R,PHI,P
2017,blana001,Blanco,Andres,B,R,PHI,3B
2017,buchc001,Buchholz,Clay,L,R,PHI,P
2017,crawj002,Crawford,J.P.,L,R,PHI,SS
2017,curtz001,Curtis,Zac,L,L,PHI,P
2017,eickj001,Eickhoff,Jerad,R,R,PHI,P
2017,efliz001,Eflin,Zach,R,R,PHI,P
2017,fienc001,Fien,Casey,R,R,PHI,P
2017,florp001,Florimon,Pedro,B,R,PHI,SS
2017,franm004,Franco,Maikel,R,R,PHI,3B
2017,galvf001,Galvis,Freddy,B,R,PHI,SS
2017,garcl005,Garcia,Luis,R,R,PHI,P
2017,gomej002,Gomez,Jeanmar,R,R,PHI,P
2017,hellj001,Hellickson,Jeremy,R,R,PHI,P
2017,hernc005,Hernandez,Cesar,B,R,PHI,2B
2017,herro001,Herrera,Odubel,L,R,PHI,OF
2017,hoskr001,Hoskins,Rhys,R,R,PHI,1B
2017,joset001,Joseph,Tommy,R,R,PHI,1B
2017,kellt001,Kelly,Ty,B,R,PHI,2B
2017,kendh001,Kendrick,Howie,R,R,PHI,2B
2017,kim-h001,Kim,Hyun Soo,L,R,PHI,OF
2017,knapa001,Knapp,Andrew,B,R,PHI,C
2017,leitm002,Leiter,Mark,R,R,PHI,P
2017,liveb001,Lively,Ben,R,R,PHI,P
2017,milnh001,Milner,Hoby,L,L,PHI,P
2017,morga001,Morgan,Adam,L,L,PHI,P
2017,navad002,Nava,Daniel,B,L,PHI,OF
2017,nerih001,Neris,Hector,R,R,PHI,P
2017,neshp001,Neshek,Pat,B,R,PHI,P
2017,nicaj001,Nicasio,Juan,R,R,PHI,P
2017,nolaa001,Nola,Aaron,R,R,PHI,P
2017,perkc001,Perkins,Cameron,R,R,PHI,OF
2017,pintr002,Pinto,Ricardo,R,R,PHI,P
2017,piven001,Pivetta,Nick,R,R,PHI,P
2017,ramoe002,Ramos,Edubray,R,R,PHI,P
2017,riosy001,Rios,Yacksel,R,R,PHI,P
2017,rodrj004,Rodriguez,Joely,L,L,PHI,P
2017,ruppc001,Rupp,Cameron,R,R,PHI,C
2017,saunm001,Saunders,Michael,L,R,PHI,OF
2017,siegk001,Siegrist,Kevin,L,L,PHI,P
2017,stasb001,Stassi,Brock,L,L,PHI,1B
2017,therj001,Therrien,Jesen,R,R,PHI,P
2017,thomj007,Thompson,Jake,R,R,PHI,P
2017,velav001,Velasquez,Vincent,R,R,PHI,P
2017,willn001,Williams,Nick,L,L,PHI,OF
